青阳新闻,http://www.chiznews.com/site1/qyxw/,chiznews_com_27474,node_.*[0-9].htm$,content_.*[0-9].htm$
石台新闻,http://www.chiznews.com/site1/stxw/,chiznews_com_27476,node_.*[0-9].htm$,content_.*[0-9].htm$
中国中医药报,http://www.cntcmvideo.com/zgzyyb/paperindex.htm,cntcmvideo_com_27435,node_.*[0-9].htm$,content_.*[0-9].htm$
彭城晚报,http://www.cnxz.com.cn/epaper/pcwb/html/node_130.htm,cnxz_com_cn_27116,node_.*[0-9].htm$,content_.*[0-9].htm$
大理日报,http://www.dalidaily.com/dianzi/site1/dlrb/paperindex.htm,dalidaily_com_27237,node_.*[0-9].htm$,content_.*[0-9].htm$
达州日报,http://www.dzrbs.com/dzrbspage/dzrb/paperindex.htm,dzrbs_com_27317,node_.*[0-9].htm$,content_.*[0-9].htm$
达州晚报,http://www.dzrbs.com/dzrbspage/dzwb/paperindex.htm,dzrbs_com_27327,node_.*[0-9].htm$,content_.*[0-9].htm$
法制晚报,http://www.fawan.com/html,fawan_com_26963,node_.*[0-9].htm$,content_.*[0-9].htm$
桂林晚报,http://www.guilinlife.com/glwb/,guilinlife_com_27220,node_.*[0-9].htm$,content_.*[0-9].htm$
广西日报,http://www.gxrb.com.cn/,gxrb_com_cn_27103,node_.*[0-9].htm$,content_.*[0-9].htm$
邯郸日报,http://www.handannews.com.cn/epaper/handrb,handannews_com_cn_27176,node_.*[0-9].htm$,content_.*[0-9].htm$
邯郸晚报,http://www.handannews.com.cn/epaper/handwb,handannews_com_cn_27179,node_.*[0-9].htm$,content_.*[0-9].htm$
中原商报,http://www.handannews.com.cn/epaper/zysb,handannews_com_cn_27086,node_.*[0-9].htm$,content_.*[0-9].htm$
河池日报,http://www.hcwang.cn/hcrb/,hcwang_cn_27006,node_.*[0-9].htm$,content_.*[0-9].htm$
海口晚报,http://www.hkwb.net/szb/paperindex.htm,hkwb_net_27106,node_.*[0-9].htm$,content_.*[0-9].htm$
淮安日报,http://www.hynews.net/harb,hynews_net_27100,node_.*[0-9].htm$,content_.*[0-9].htm$
淮海晚报,http://www.hynews.net/hhwb,hynews_net_27107,node_.*[0-9].htm$,content_.*[0-9].htm$
建材商界,http://www.jcyzs.net/jcsj/paperindex.htm,jcyzs_net_27320,node_.*[0-9].htm$,content_.*[0-9].htm$
金华日报,http://www.jhnews.com.cn/site1/jhrb/paperindex.htm,jhnews_com_cn_27134,node_.*[0-9].htm$,content_.*[0-9].htm$
金华晚报,http://www.jhnews.com.cn/site1/jhwb/paperindex.htm,jhnews_com_cn_27131,node_.*[0-9].htm$,content_.*[0-9].htm$
京江晚报,http://www.jsw.com.cn/site3/jjwb/paperindex.htm,jsw_com_cn_27114,node_.*[0-9].htm$,content_.*[0-9].htm$
渤海早报,http://www.jwb.com.cn/bhzb,jwb_com_cn_27384,node_.*[0-9].htm$,content_.*[0-9].htm$
今晚报,http://www.jwb.com.cn/jwb,jwb_com_cn_27060,node_.*[0-9].htm$,content_.*[0-9].htm$
廊坊日报,http://www.lfrbnews.com/,lfrbnews_com_27147,node_.*[0-9].htm$,content_.*[0-9].htm$
凉山日报,http://www.lsrb.cn/,lsrb_cn_27240,node_.*[0-9].htm$,content_.*[0-9].htm$
兰州晨报,http://www.lzcbnews.com,lzcbnews_com_27517,node_.*[0-9].htm$,content_.*[0-9].htm$
北京晨报,http://www.morningpost.com.cn/bjcb/paperindex.htm,morningpost_com_cn_26986,node_.*[0-9].htm$,content_.*[0-9].htm$
内蒙古晨报,http://www.nmgcb.com.cn/nmgcb/html/node_2.htm,nmgcb_com_cn_27094,node_.*[0-9].htm$,content_.*[0-9].htm$
鞍山日报,http://www.qianhuaweb.com/asrb/paperindex.htm,qianhuaweb_com_27044,node_.*[0-9].htm$,content_.*[0-9].htm$
千山晚报,http://www.qianhuaweb.com/qswb/html/node_42.htm,qianhuaweb_com_27051,node_.*[0-9].htm$,content_.*[0-9].htm$
青年时报,http://www.qnsb.com/fzepaper/site1/qnsb/paperindex.htm,qnsb_com_27373,node_.*[0-9].htm$,content_.*[0-9].htm$
七台河日报,http://www.qthdaily.com/szb/qthrb/paperindex.htm,qthdaily_com_27212,node_.*[0-9].htm$,content_.*[0-9].htm$
黔西南日报,http://www.qxnrb.com/epaper/,qxnrb_com_27082,node_.*[0-9].htm$,content_.*[0-9].htm$
迪庆日报,http://www.shangri-lanews.com/dqrb/paperindex.htm,shangri-lanews_com_27241,node_.*[0-9].htm$,content_.*[0-9].htm$
上虞日报,http://www.shangyuribao.cn/paperindex.htm,shangyuribao_cn_27370,node_.*[0-9].htm$,content_.*[0-9].htm$
今晨6点,http://www.shm.com.cn/jcld/paperindex.htm,shm_com_cn_27348,node_.*[0-9].htm$,content_.*[0-9].htm$
烟台日报,http://www.shm.com.cn/ytrb/paperindex.htm,shm_com_cn_27254,node_.*[0-9].htm$,content_.*[0-9].htm$
烟台晚报,http://www.shm.com.cn/ytwb/paperindex.htm,shm_com_cn_27257,node_.*[0-9].htm$,content_.*[0-9].htm$
汕头都市报,http://www.stcd.com.cn,stcd_com_cn_27146,node_.*[0-9].htm$,content_.*[0-9].htm$
汕头日报,http://www.stdaily.com.cn/,stdaily_com_cn_27031,node_.*[0-9].htm$,content_.*[0-9].htm$
汕头特区晚报,http://www.step.com.cn,step_com_cn_27034,node_.*[0-9].htm$,content_.*[0-9].htm$
赤峰日报,http://www.swcf.cn/epaper/cfrb/paperindex.htm,swcf_cn_27105,node_.*[0-9].htm$,content_.*[0-9].htm$
绍兴县报,http://www.sxepaper.com.cn/,sxepaper_com_cn_27272,node_.*[0-9].htm$,content_.*[0-9].htm$
铜都晨刊,http://www.tlnews.cn/szb/tdck/,tlnews_cn_27383,node_.*[0-9].htm$,content_.*[0-9].htm$
铜陵日报,http://www.tlnews.cn/szb/tlrb,tlnews_cn_27365,node_.*[0-9].htm$,content_.*[0-9].htm$
滕州日报,http://www.tzdaily.com.cn,tzdaily_com_cn_27218,node_.*[0-9].htm$,content_.*[0-9].htm$
大江晚报,http://www.wuhunews.cn/newspaper/djwb/paperindex.htm,wuhunews_cn_27053,node_.*[0-9].htm$,content_.*[0-9].htm$
金周刊,http://www.wuhunews.cn/newspaper/jzk/paperindex.htm,wuhunews_cn_27397,node_.*[0-9].htm$,content_.*[0-9].htm$
芜湖日报,http://www.wuhunews.cn/newspaper/whrb/paperindex.htm,wuhunews_cn_27063,node_.*[0-9].htm$,content_.*[0-9].htm$
梧州日报,http://www.wuzhoudaily.com.cn/,wuzhoudaily_com_cn_27145,node_.*[0-9].htm$,content_.*[0-9].htm$
科技鑫报,http://www.xbnews.cn,xbnews_cn_27056,node_.*[0-9].htm$,content_.*[0-9].htm$
西部商报,http://www.xbsb.com.cn/site1/xbsb/paperindex.htm,xbsb_com_cn_27513,node_.*[0-9].htm$,content_.*[0-9].htm$
新华日报,http://www.xhby.net/xhby/node/node_577.htm,xhby_net_27161,node_.*[0-9].htm$,content_.*[0-9].htm$
西江都市报,http://www.xijiangdsb.com.cn/,xijiangdsb_com_cn_27225,node_.*[0-9].htm$,content_.*[0-9].htm$
牛城晚报,http://www.xtxcm.com/epaper/ncwb/,xtxcm_com_27128,node_.*[0-9].htm$,content_.*[0-9].htm$
邢台日报,http://www.xtxcm.com/epaper/xtrb,xtxcm_com_27142,node_.*[0-9].htm$,content_.*[0-9].htm$
新快报,http://www.ycwb.com/ePaper/xkb,ycwb_com_27038,node_.*[0-9].htm$,content_.*[0-9].htm$
羊城晚报,http://www.ycwb.com/ePaper/ycwb,ycwb_com_27039,node_.*[0-9].htm$,content_.*[0-9].htm$
羊城晚报(地方版),http://www.ycwb.com/ePaper/ycwbdfb,ycwb_com_27043,node_.*[0-9].htm$,content_.*[0-9].htm$
都市生活,http://www.ygbcl.com,ygbcl_com_27771,node_.*[0-9].htm$,content_.*[0-9].htm$
扬州日报,http://www.yzrb.com/,yzrb_com_27173,node_.*[0-9].htm$,content_.*[0-9].htm$
扬州时报,http://www.yzsbs.com/,yzsbs_com_27346,node_.*[0-9].htm$,content_.*[0-9].htm$
周口日报,http://www.zhld.com/zkrb/paperindex.htm,zhld_com_27202,node_.*[0-9].htm$,content_.*[0-9].htm$
周口晚报,http://www.zhld.com/zkwb/paperindex.htm,zhld_com_27205,node_.*[0-9].htm$,content_.*[0-9].htm$
钱江晚报,http://www.zjdaily.com.cn/qjwb,zjdaily_com_cn_27266,node_.*[0-9].htm$,content_.*[0-9].htm$
鹤都晚刊,http://www.ztnews.net/dubao/hdwk/,ztnews_net_27247,node_.*[0-9].htm$,content_.*[0-9].htm$
昭通日报,http://www.ztnews.net/dubao/ztrb/,ztnews_net_27244,node_.*[0-9].htm$,content_.*[0-9].htm$
浙中新报,http://www.zzxbw.com/proxy/www.jhnews.com.cn/site1/zzxb/paperindex.htm,w_com_27344,node_.*[0-9].htm$,content_.*[0-9].htm$
晚霞报,http://wxb.newssc.org/,wxb_newssc_org_27066,node_.*[0-9].htm$,content_.*[0-9].htm$
消费指南,http://xfzn.cqn.com.cn/,xfzn_cqn_com_cn_27404,node_.*[0-9].htm$,content_.*[0-9].htm$
上海星期三,http://xmwb.xinmin.cn/shwed/,xmwb_xinmin_cn_27394,node_.*[0-9].htm$,content_.*[0-9].htm$
新民晚报,http://xmwb.xinmin.cn/xmwb,xmwb_xinmin_cn_27058,node_.*[0-9].htm$,content_.*[0-9].htm$
西南商报,http://xnsb.newssc.org/,xnsb_newssc_org_27099,node_.*[0-9].htm$,content_.*[0-9].htm$
萧山日报,http://xsrb.xsnet.cn/,xsrb_xsnet_cn_27342,node_.*[0-9].htm$,content_.*[0-9].htm$
宜宾日报,http://ybrb.newssc.org/,ybrb_newssc_org_27000,node_.*[0-9].htm$,content_.*[0-9].htm$
宜宾晚报,http://ybwb.newssc.org,ybwb_newssc_org_27001,node_.*[0-9].htm$,content_.*[0-9].htm$
羊城地铁报,http://ycdtb.dayoo.com/,ycdtb_dayoo_com_27440,node_.*[0-9].htm$,content_.*[0-9].htm$
燕赵晚报,http://yzwb.sjzdaily.com.cn/,yzwb_sjzdaily_com_cn_27115,node_.*[0-9].htm$,content_.*[0-9].htm$
浙江日报,http://zjdaily.zjol.com.cn,zjdaily_zjol_com_cn_27037,node_.*[0-9].htm$,content_.*[0-9].htm$
今日早报,http://zjdaily.zjol.com.cn/jrzb,zjdaily_zjol_com_cn_27033,node_.*[0-9].htm$,content_.*[0-9].htm$
浙江法制报,http://zjfzb.zjol.com.cn/,zjfzb_zjol_com_cn_27375,node_.*[0-9].htm$,content_.*[0-9].htm$
周末报,http://zm.njnews.cn/,zm_njnews_cn_27359,node_.*[0-9].htm$,content_.*[0-9].htm$
郑州日报,http://zzrb.zynews.com/,zzrb_zynews_com_27120,node_.*[0-9].htm$,content_.*[0-9].htm$
郑州晚报,http://zzwb.zynews.com/,zzwb_zynews_com_27123,node_.*[0-9].htm$,content_.*[0-9].htm$
信息时报,http://informationtimes.dayoo.com,informationtimes_dayoo_com_27067,node_.*[0-9].htm$,content_.*[0-9].htm$
潇湘晨报,http://www.xxcb.cn/,xxcb_cn_27090,node_.*[0-9].htm$,content_.*[0-9].htm$
